what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1712639033676
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1712639033677
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1712639033678
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1712639033678
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1712639033678
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1712639033679
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1712639033680
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1712639033681
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1712639033681
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1712639033682
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1712639033682
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1712639033683
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1712639033683
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1712639033684
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1712639033685
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1712639033686
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1712639033687
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1712639033688
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1712639033689
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1712639033690
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1712639033691
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1712639033692
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1712639033694
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1712639033694
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1712639033695
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1712639033696
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1712639033697
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1712639033698
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1712639033698
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1712639033699
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1712639033699
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1712639033700
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1712639033700
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1712639033701
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1712639033702
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1712639033703
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1712639033704
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1712639033705
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1712639033705
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1712639033705
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1712639033706
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1712639033706
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1712639033706
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1712639033707
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1712639033707
os,sysinfo,,,"win32",1712639033712
arch,sysinfo,,,"x86",1712639033712
ws,sysinfo,,,"win32",1712639033712
locale,sysinfo,,,"vi_VN",1712639033712
processors,sysinfo,,,"8",1712639033712
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1712639033712
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1712639033712
java.specification.name,sysinfo,,,"Java Platform API Specification",1712639033712
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1712639033712
java.specification.version,sysinfo,,,"1.6",1712639033712
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1712639033712
java.version,sysinfo,,,"1.6.0_23",1712639033712
java.vm.info,sysinfo,,,"mixed mode",1712639033712
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1712639033712
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1712639033712
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1712639033712
java.vm.specification.version,sysinfo,,,"1.0",1712639033712
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1712639033712
java.vm.version,sysinfo,,,"19.0-b09",1712639033712
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1712639039204
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1712639039298
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1712639039446
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1712639039452
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1712639039453
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1712639039454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639039712
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1712639057994
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1712639058029
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1712639059008
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1712639059749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639064097
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1712639065626
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1712639065631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639068129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639070939
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639072014
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639072095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639072178
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1712639072474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639075151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639077553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639114073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639134339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639137247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639138664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639141197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639153264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639157073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639165629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639168846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639169042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639170062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639170939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639171725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639174471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639175251
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639178996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639182506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639189590
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1712639192722
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1712639192726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639195000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639201825
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639203160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639203705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639204619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639205246
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639210369
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639211587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639214930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639230411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639230614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639231213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639232373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639264259
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639265715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639268654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639270343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639270940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639274541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639279427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639279732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639287396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639292248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639296985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639297960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639298556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639302137
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639311262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639316940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639317642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639318391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639334059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639336126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639338676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639340665
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639344777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639347733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639348820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639361768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639368309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639370414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639371301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639375116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639375287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639386738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639394845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639402178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639403500
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1712639403807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639403840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639403911
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639407543
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639407771
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1712639407815
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712639417915
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639420198
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712639420934
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639422006
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639432809
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639439718
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639446107
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639446243
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639446472
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639446702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639451773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639471408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639474126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639475817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639497447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639506214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639508872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639509750
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1712639522251
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1712639523156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639532209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639533124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639533452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639555323
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639557080
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712639587878
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639588186
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639591983
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639594463
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639594524
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639595209
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639600427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639620856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639630855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639630894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639632862
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1712639633017
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639633103
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1712639633425
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1712639633425
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1712639633427
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1712639633427
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1712639633427
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1712639633427
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1712639633427
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1712639633427
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1712639633427
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1712639633427
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1712639633428
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1712639633430
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1712639633431
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1712639633432
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1712639633432
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1712639633434
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1712639633435
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1712639633435
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1712639633437
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1712639633437
